,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,area_qual,hood_qual,year_qual,basement,fullar_qual,garage_square,base_ground
659,660,20,3,75.0,9937,1,3,3,0,0,0,7,2,2,0,2,5,7,1964,1999,3,1,8,8,2,0.0,3,2,2,3,3,3,1,637.0,5,0.0,849.0,1486.0,1,0,1,4,1486,0,0,1486,1.0,0.0,1,0,3,1,3,7,6,0,2,5,1968.0,0,2.0,480.0,4,4,2,0,0,0,0,0,0,0,3,2009,8,4,726,110,9820,4458.0,49685,2972.0,946582.0
660,661,60,3,69.30579531442663,12384,1,3,3,0,1,0,14,2,2,0,5,7,7,1976,1976,1,1,9,10,1,233.0,3,4,1,2,3,3,5,0.0,5,0.0,793.0,793.0,1,4,1,4,1142,793,0,1935,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1976.0,1,2.0,550.0,4,4,2,0,113,252,0,0,0,0,11,2007,8,4,1400,22,13832,1586.0,86688,1586.0,0.0
661,662,60,3,52.0,46589,1,1,3,0,1,0,15,2,2,0,5,8,7,1994,2005,3,1,12,13,1,528.0,2,4,2,2,1,3,2,1361.0,4,180.0,88.0,1629.0,1,0,1,4,1686,762,0,2448,1.0,0.0,2,1,4,1,2,8,6,1,4,1,1994.0,1,3.0,711.0,4,4,2,517,76,0,0,0,0,0,7,2009,8,4,1708,27,15952,3258.0,372712,4887.0,3331728.0
662,663,20,3,120.0,13560,1,3,3,0,0,0,12,2,2,0,2,6,3,1968,1968,3,1,13,14,1,216.0,3,4,1,1,0,3,5,0.0,5,0.0,1392.0,1392.0,1,2,1,4,1392,0,0,1392,1.0,0.0,1,0,2,1,3,5,1,2,4,1,1968.0,1,2.0,576.0,4,4,2,0,0,240,0,0,0,0,7,2009,8,4,578,15,11808,1392.0,81360,2784.0,0.0
663,664,85,3,90.0,10012,1,3,3,0,4,0,7,2,2,0,6,4,5,1972,1972,1,1,9,10,2,0.0,3,4,1,2,3,0,1,920.0,4,180.0,38.0,1138.0,1,4,1,4,1181,0,0,1181,1.0,0.0,2,0,3,1,3,6,6,0,2,5,1974.0,1,2.0,588.0,4,4,2,0,0,180,0,0,0,0,4,2008,8,4,237,109,7888,2276.0,40048,2276.0,1086520.0
664,665,20,3,49.0,20896,1,1,3,0,1,0,21,6,2,0,2,8,5,2005,2006,1,1,12,13,2,0.0,2,4,2,0,3,2,2,1721.0,5,0.0,356.0,2077.0,1,0,1,4,2097,0,0,2097,1.0,0.0,1,1,1,1,0,8,6,1,0,1,2005.0,0,3.0,1134.0,4,4,2,192,267,0,0,0,0,0,1,2006,6,5,1546,63,16040,0.0,167168,6231.0,3608937.0
665,666,60,3,106.0,11194,1,0,3,0,0,0,8,2,2,0,5,8,5,2000,2000,1,1,12,13,1,40.0,2,4,2,2,3,3,5,0.0,5,0.0,1406.0,1406.0,1,0,1,4,1454,482,0,1936,0.0,0.0,2,1,3,1,2,7,6,1,4,1,2000.0,1,2.0,504.0,4,4,2,188,124,0,0,0,0,0,11,2006,8,4,1402,118,16000,2812.0,89552,2812.0,0.0
666,667,60,3,69.30579531442663,18450,1,0,3,0,4,0,12,2,2,0,5,6,5,1965,1979,0,5,9,10,0,113.0,3,2,1,2,3,3,3,187.0,4,723.0,111.0,1021.0,1,4,1,4,1465,915,0,2380,0.0,0.0,2,1,3,1,3,7,5,1,3,4,1965.0,2,2.0,596.0,4,4,2,0,265,0,0,0,0,0,8,2007,8,0,1687,15,11790,2042.0,110700,2042.0,445060.0
667,668,20,3,65.0,8125,1,3,3,0,4,0,20,2,2,0,2,6,5,1994,1998,1,1,6,6,1,258.0,3,4,2,2,3,3,2,1138.0,5,0.0,270.0,1408.0,1,0,1,4,1679,0,0,1679,1.0,0.0,2,0,3,1,2,7,6,1,1,1,1994.0,1,2.0,575.0,4,4,2,224,42,0,0,0,0,0,10,2008,8,4,1073,56,11964,2816.0,48750,2816.0,1910702.0
668,669,20,3,69.30579531442663,14175,1,3,0,0,0,1,19,2,2,0,2,5,6,1956,1987,1,1,5,14,2,0.0,3,4,1,3,3,3,4,988.0,5,0.0,200.0,1188.0,1,2,1,4,1437,0,0,1437,1.0,0.0,1,1,3,1,3,6,3,1,4,5,1999.0,2,2.0,576.0,4,4,2,304,0,0,0,0,0,0,11,2006,8,4,647,49,9780,3564.0,70875,2376.0,1419756.0
669,670,30,3,80.0,11600,1,3,3,0,4,0,6,2,2,0,2,4,5,1922,1950,1,1,8,8,2,0.0,3,4,0,1,3,3,5,0.0,5,0.0,700.0,700.0,1,0,1,4,1180,0,0,1180,0.0,0.0,1,0,2,1,1,5,6,1,2,5,1922.0,2,1.0,252.0,4,1,2,0,0,67,0,0,0,0,7,2006,8,4,235,100,7688,700.0,46400,700.0,0.0
670,671,60,3,64.0,8633,1,3,3,0,2,0,5,2,2,0,5,6,5,2005,2005,1,1,12,13,2,0.0,2,4,2,2,3,3,2,193.0,5,0.0,545.0,738.0,1,0,1,4,738,738,0,1476,1.0,0.0,2,1,3,1,2,7,6,0,2,1,2005.0,0,2.0,540.0,4,4,2,100,35,0,0,0,0,0,2,2009,8,4,704,96,12030,1476.0,51798,1476.0,284868.0
671,672,70,2,54.0,6629,1,3,3,0,4,0,7,0,2,0,5,6,6,1925,1950,2,1,13,14,2,0.0,3,2,0,3,3,3,1,551.0,5,0.0,121.0,672.0,1,4,0,4,697,672,0,1369,1.0,0.0,2,0,3,1,3,6,6,0,2,5,1930.0,2,1.0,300.0,4,4,2,147,0,0,0,0,0,0,7,2009,8,4,536,111,11550,2016.0,39774,672.0,754319.0
672,673,20,3,69.30579531442663,11250,1,0,3,0,4,0,24,2,2,0,2,6,6,1977,1977,1,1,9,10,2,0.0,2,4,1,2,3,3,0,767.0,5,0.0,441.0,1208.0,1,4,1,4,1208,0,0,1208,1.0,0.0,1,1,3,1,3,6,6,1,4,1,1977.0,1,2.0,546.0,4,4,2,198,42,0,0,0,0,0,6,2006,8,4,275,76,11862,2416.0,67500,2416.0,926536.0
673,674,20,3,110.0,14442,1,3,3,0,4,0,6,2,2,0,2,6,7,1957,2004,3,1,5,5,1,106.0,3,4,2,3,3,3,2,1186.0,5,0.0,291.0,1477.0,1,0,1,4,1839,0,0,1839,1.0,0.0,2,0,3,1,2,7,6,2,4,1,1957.0,0,2.0,416.0,4,4,2,0,87,0,0,200,0,0,6,2007,8,4,1304,102,11742,4431.0,86652,2954.0,2181054.0
674,675,20,3,80.0,9200,1,3,3,0,4,0,12,2,2,0,2,6,6,1965,1965,1,1,6,6,2,0.0,3,4,1,3,3,3,4,892.0,5,0.0,244.0,1136.0,1,4,1,4,1136,0,0,1136,1.0,0.0,1,0,3,1,3,5,6,1,2,1,1965.0,1,1.0,384.0,4,4,2,426,0,0,0,0,0,0,7,2008,8,4,178,15,11790,3408.0,55200,1136.0,1013312.0
675,676,160,3,24.0,2289,1,3,3,0,4,0,13,2,2,3,5,6,6,1978,1978,1,1,9,2,2,0.0,3,4,1,3,3,3,0,311.0,5,0.0,544.0,855.0,1,4,1,4,855,586,0,1441,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1978.0,2,2.0,440.0,4,4,2,28,0,0,0,0,0,0,4,2009,8,4,652,18,11868,2565.0,13734,1710.0,448151.0
676,677,70,4,60.0,9600,1,3,3,0,4,0,17,2,2,0,5,4,2,1900,1950,1,1,0,12,2,0.0,3,4,0,3,0,3,5,0.0,5,0.0,1095.0,1095.0,2,1,0,4,1095,679,0,1774,1.0,0.0,2,0,4,2,3,8,3,0,2,0,1920.0,2,3.0,779.0,1,1,0,0,0,90,0,0,0,0,5,2006,8,4,1213,37,7600,3285.0,38400,3285.0,0.0
677,678,30,3,52.0,9022,1,3,3,0,4,0,17,2,2,0,2,5,8,1924,2006,1,1,12,13,2,0.0,2,4,0,3,3,3,5,0.0,5,0.0,768.0,768.0,1,0,1,4,792,0,0,792,0.0,0.0,1,0,2,1,2,5,6,0,2,5,1924.0,2,1.0,240.0,1,1,0,316,0,120,0,0,0,0,5,2009,8,4,1914,38,9620,2304.0,45110,768.0,0.0
678,679,20,3,80.0,11844,1,0,3,0,4,0,22,2,2,0,2,8,5,2008,2008,3,1,12,13,3,464.0,2,4,2,0,3,2,5,0.0,5,0.0,2046.0,2046.0,1,0,1,4,2046,0,0,2046,0.0,0.0,2,1,3,1,2,7,6,1,2,1,2008.0,0,3.0,834.0,4,4,2,322,82,0,0,0,0,0,7,2009,6,5,1509,67,16064,0.0,94752,6138.0,0.0
679,680,20,3,69.30579531442663,9945,1,0,3,0,4,0,19,2,2,0,2,5,5,1961,1961,3,1,13,14,1,57.0,3,4,1,3,3,3,4,827.0,5,0.0,161.0,988.0,1,4,1,4,988,0,0,988,1.0,0.0,1,0,3,1,3,5,6,0,2,5,1963.0,2,2.0,572.0,4,4,2,0,0,0,0,0,0,0,10,2007,8,4,2074,49,9805,2964.0,49725,1976.0,817076.0
680,681,120,3,50.0,8012,1,3,3,0,4,0,20,2,2,4,2,6,5,1980,1980,1,1,9,10,2,0.0,3,4,1,2,3,3,1,543.0,1,119.0,261.0,923.0,1,4,1,4,923,0,0,923,0.0,0.0,2,0,2,1,3,5,6,1,4,1,1980.0,1,1.0,264.0,4,4,2,80,0,0,0,0,0,0,5,2010,8,4,2015,56,11880,1846.0,48072,923.0,501189.0
681,682,50,2,55.0,4500,1,1,0,0,4,0,18,2,2,0,0,5,5,1932,2000,1,1,12,12,2,0.0,3,4,0,3,3,3,4,182.0,5,0.0,611.0,793.0,1,0,1,4,848,672,0,1520,0.0,0.0,1,0,3,1,3,6,6,0,2,5,1968.0,2,1.0,281.0,4,4,2,0,0,56,0,0,0,0,7,2009,8,0,793,44,9660,2379.0,22500,793.0,276640.0
682,683,120,3,69.30579531442663,2887,1,3,1,0,4,0,4,2,2,0,2,6,5,1996,1997,1,1,13,14,2,0.0,3,4,2,2,3,2,2,1003.0,5,0.0,288.0,1291.0,1,0,1,4,1291,0,0,1291,1.0,0.0,1,0,2,1,2,6,6,1,2,1,1996.0,2,2.0,431.0,4,4,2,307,0,0,0,0,0,0,11,2008,8,4,395,91,11976,2582.0,17322,2582.0,1294873.0
683,684,20,3,90.0,11248,1,0,3,0,0,0,5,2,2,0,2,9,5,2002,2002,3,1,12,13,3,215.0,2,4,2,2,3,0,2,1059.0,5,0.0,567.0,1626.0,1,0,1,4,1668,0,0,1668,1.0,0.0,2,0,3,1,2,7,6,1,4,1,2002.0,0,3.0,702.0,4,4,2,257,45,0,0,0,0,0,7,2007,8,4,1057,99,18018,3252.0,101232,4878.0,1766412.0
684,685,60,3,58.0,16770,1,1,3,0,1,0,15,2,2,0,5,7,5,1998,1998,1,1,12,13,1,30.0,2,4,2,2,3,3,5,0.0,5,0.0,1195.0,1195.0,1,2,1,4,1195,644,0,1839,0.0,0.0,2,1,4,1,3,7,6,0,2,1,1998.0,0,2.0,486.0,4,4,2,0,81,0,0,0,0,0,6,2010,8,4,1305,26,13986,2390.0,117390,2390.0,0.0
685,686,160,3,69.30579531442663,5062,1,0,3,0,1,0,22,2,2,4,5,7,5,1984,1984,1,1,6,6,2,0.0,2,4,1,2,3,2,2,828.0,3,182.0,180.0,1190.0,1,2,1,4,1190,900,0,2090,1.0,0.0,2,0,3,1,2,6,2,1,4,1,1984.0,0,2.0,577.0,4,4,2,219,0,0,0,0,0,0,9,2007,8,4,1540,66,13888,2380.0,35434,2380.0,1730520.0
686,687,60,1,84.0,10207,1,3,3,0,4,0,21,2,2,0,5,7,6,2007,2007,1,1,12,13,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,874.0,874.0,1,0,1,4,874,887,0,1761,0.0,0.0,3,0,3,1,2,7,6,0,2,1,2007.0,0,2.0,578.0,4,4,2,144,105,0,0,0,0,0,8,2007,6,5,1195,62,14049,1748.0,71449,1748.0,0.0
687,688,160,1,69.30579531442663,5105,1,1,3,0,2,0,21,2,2,4,5,7,5,2004,2004,1,1,8,8,2,0.0,2,4,2,2,3,3,2,239.0,5,0.0,312.0,551.0,1,0,1,4,551,551,0,1102,0.0,0.0,2,1,2,1,2,4,6,0,2,5,2004.0,2,2.0,480.0,4,4,2,0,60,0,0,0,0,0,3,2007,8,4,129,62,14028,1102.0,35735,1102.0,263378.0
688,689,20,3,60.0,8089,1,3,1,0,4,0,22,2,2,0,2,8,6,2007,2007,1,1,8,8,1,0.0,2,4,2,2,3,0,2,945.0,5,0.0,474.0,1419.0,1,0,1,4,1419,0,0,1419,1.0,0.0,2,0,2,1,2,7,6,1,2,1,2007.0,1,2.0,567.0,4,4,2,140,0,0,0,0,0,0,10,2007,6,5,613,67,16056,2838.0,64712,2838.0,1340955.0
689,690,120,3,61.0,7577,1,0,3,0,0,0,16,2,2,4,2,6,5,2005,2006,1,1,12,13,3,256.0,2,4,2,2,3,0,0,20.0,5,0.0,1342.0,1362.0,1,0,1,4,1362,0,0,1362,0.0,0.0,2,0,2,1,2,6,6,1,2,1,2005.0,1,2.0,460.0,4,4,2,192,28,0,0,0,0,0,6,2007,8,4,523,30,12030,2724.0,45462,2724.0,27240.0
690,691,120,4,69.30579531442663,4426,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,12,13,1,147.0,2,4,2,2,3,1,2,697.0,5,0.0,151.0,848.0,1,0,1,4,848,0,0,848,1.0,0.0,1,0,1,1,2,3,6,1,4,1,2004.0,1,2.0,420.0,4,4,2,149,0,0,0,0,0,0,5,2008,8,4,1946,96,12024,1696.0,26556,1696.0,591056.0
691,692,60,3,104.0,21535,1,0,3,0,0,0,15,2,2,0,5,10,6,1994,1995,1,7,6,6,1,1170.0,0,4,2,0,3,1,2,1455.0,5,0.0,989.0,2444.0,1,0,1,4,2444,1872,0,4316,0.0,1.0,3,1,4,1,0,10,6,2,0,1,1994.0,0,3.0,832.0,4,4,2,382,50,0,0,0,0,0,1,2007,8,4,1852,24,19940,0.0,215350,7332.0,6279780.0
692,693,60,3,42.0,26178,1,0,3,0,4,1,23,2,2,0,5,7,5,1989,1990,3,1,8,8,1,293.0,2,4,2,2,3,1,2,965.0,5,0.0,245.0,1210.0,1,0,1,4,1238,1281,0,2519,1.0,0.0,2,1,4,1,2,9,6,2,2,1,1989.0,1,2.0,628.0,4,4,2,320,27,0,0,0,0,0,4,2006,8,4,1739,72,13923,2420.0,183246,2420.0,2430835.0
693,694,30,3,60.0,5400,1,3,3,0,0,2,17,2,2,0,2,5,6,1921,1968,1,1,8,8,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,1073.0,1073.0,1,0,1,4,1073,0,0,1073,0.0,0.0,1,0,2,1,3,4,6,0,2,5,1968.0,2,1.0,326.0,4,4,2,0,0,112,0,0,0,0,12,2006,8,0,86,38,9605,3219.0,27000,1073.0,0.0
694,695,50,4,51.0,6120,1,3,3,0,0,0,3,2,2,0,0,5,6,1936,1950,1,1,13,14,2,0.0,3,1,0,3,3,3,5,0.0,5,0.0,927.0,927.0,1,4,1,4,1067,472,0,1539,0.0,0.0,1,1,3,1,3,5,6,0,2,5,1995.0,2,2.0,576.0,4,4,2,112,0,0,0,0,0,0,4,2009,8,4,826,86,9680,2781.0,30600,1854.0,0.0
695,696,20,3,54.0,13811,1,0,3,0,4,0,23,2,2,0,2,6,6,1987,1987,1,1,6,6,1,72.0,3,4,1,2,1,3,2,980.0,3,40.0,92.0,1112.0,1,2,1,4,1137,0,0,1137,1.0,0.0,2,0,2,1,2,5,6,1,4,1,1987.0,2,2.0,551.0,4,4,2,125,0,0,0,0,0,0,7,2006,8,4,180,71,11922,2224.0,82866,2224.0,1114260.0
696,697,30,4,50.0,6000,1,3,3,0,4,0,3,2,2,0,2,5,7,1921,1950,1,1,13,15,2,0.0,3,4,1,3,3,3,3,616.0,5,0.0,0.0,616.0,1,2,1,4,616,0,0,616,0.0,0.0,1,0,2,1,3,4,6,0,2,5,1921.0,2,1.0,205.0,4,4,2,0,0,129,0,0,0,0,6,2006,8,4,1867,86,9605,1848.0,30000,616.0,379456.0
697,698,20,3,57.0,6420,1,0,3,0,4,0,7,2,2,0,2,5,7,1952,1952,1,1,13,14,2,0.0,3,4,2,0,1,2,3,210.0,0,551.0,219.0,980.0,1,1,1,0,1148,0,0,1148,0.0,1.0,1,0,2,1,3,6,6,0,2,5,1952.0,2,1.0,308.0,4,4,2,0,0,0,0,0,0,0,9,2006,8,4,198,110,9760,0.0,32100,980.0,241080.0
698,699,20,3,65.0,8450,1,3,3,0,4,0,19,5,2,0,2,5,8,1965,2009,1,1,8,8,2,0.0,3,2,1,3,3,3,2,553.0,1,117.0,224.0,894.0,1,0,1,4,894,0,0,894,1.0,0.0,1,0,3,1,3,5,6,1,2,5,1973.0,2,1.0,336.0,4,4,2,416,144,0,0,0,0,0,4,2010,8,4,1985,49,9825,2682.0,42250,894.0,494382.0
699,700,120,1,59.0,4282,1,1,3,0,4,0,21,2,2,4,2,7,5,2004,2004,1,1,8,8,2,0.0,2,4,2,2,3,2,2,16.0,5,0.0,1375.0,1391.0,1,0,1,4,1391,0,0,1391,0.0,0.0,2,0,2,1,2,5,6,0,2,1,2004.0,1,2.0,530.0,4,4,2,156,158,0,0,0,0,0,7,2008,8,4,576,62,14028,2782.0,29974,2782.0,22256.0
700,701,20,3,85.0,14331,1,3,3,0,4,0,23,2,2,0,2,8,5,2002,2002,3,1,12,13,1,630.0,2,4,2,0,3,1,2,1274.0,5,0.0,526.0,1800.0,1,0,1,4,1800,0,0,1800,1.0,0.0,2,0,3,1,2,7,6,1,2,1,2002.0,0,3.0,765.0,4,4,2,270,78,0,0,0,0,0,5,2006,8,4,1255,73,16016,0.0,114648,5400.0,2293200.0
701,702,20,3,80.0,9600,1,3,3,0,4,0,14,2,2,0,2,7,5,1969,1969,3,1,6,6,1,168.0,3,4,1,3,3,3,5,0.0,5,0.0,1164.0,1164.0,1,4,1,4,1164,0,0,1164,0.0,0.0,1,1,3,1,3,6,6,0,2,1,1969.0,2,2.0,528.0,4,4,2,0,0,0,0,0,0,0,7,2006,0,4,215,22,13783,3492.0,67200,2328.0,0.0
702,703,60,3,82.0,12438,1,0,3,0,4,0,22,2,2,0,5,8,5,2006,2006,3,1,12,13,1,466.0,0,4,2,0,1,3,5,0.0,5,0.0,1234.0,1234.0,1,0,1,4,1264,1312,0,2576,0.0,0.0,2,1,4,1,0,10,6,1,2,3,2006.0,0,3.0,666.0,4,4,2,324,100,0,0,0,0,0,7,2006,6,5,1758,67,16048,0.0,99504,3702.0,0.0
703,704,190,4,76.0,7630,1,3,3,0,4,0,17,1,2,1,5,5,9,1900,1996,1,1,13,14,2,0.0,3,2,0,2,3,3,5,0.0,5,0.0,360.0,360.0,1,2,1,4,1032,780,0,1812,0.0,0.0,2,0,4,2,2,8,6,1,3,5,1999.0,2,2.0,672.0,4,4,0,344,0,40,0,0,0,0,5,2010,8,4,1271,38,9500,720.0,38150,720.0,0.0
704,705,20,3,70.0,8400,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,1,1,12,13,1,109.0,2,4,2,2,3,0,2,712.0,5,0.0,761.0,1473.0,1,0,1,4,1484,0,0,1484,1.0,0.0,2,0,3,1,2,7,6,0,2,1,2004.0,1,2.0,606.0,4,4,2,0,35,0,144,0,0,0,5,2010,8,4,724,97,14028,2946.0,58800,2946.0,1056608.0
705,706,190,4,70.0,5600,1,3,3,0,4,0,9,2,2,1,5,4,5,1930,1950,3,1,12,15,2,0.0,1,1,3,3,3,3,5,0.0,5,0.0,0.0,0.0,1,1,0,4,372,720,0,1092,0.0,0.0,2,0,3,2,1,7,4,0,2,1,1978.1134057971014,2,0.0,0.0,4,4,0,0,0,0,0,0,0,3500,7,2010,8,4,110,123,7720,0.0,22400,0.0,0.0
706,707,20,3,69.30579531442663,115149,1,1,2,0,1,2,4,2,2,0,2,7,5,1971,2002,1,1,9,10,3,351.0,3,4,1,2,3,1,2,1219.0,5,0.0,424.0,1643.0,1,4,1,4,1824,0,0,1824,1.0,0.0,2,0,2,1,2,5,6,2,4,1,1971.0,2,2.0,739.0,4,4,2,380,48,0,0,0,0,0,6,2007,8,4,1284,92,13797,3286.0,806043,3286.0,2223456.0
707,708,120,3,48.0,6240,1,3,3,0,4,0,16,2,2,4,2,8,5,2006,2006,3,1,8,8,1,176.0,2,4,2,2,3,3,2,863.0,5,0.0,461.0,1324.0,1,0,1,4,1324,0,0,1324,1.0,0.0,2,0,2,1,2,6,6,1,2,1,2006.0,0,2.0,550.0,4,4,2,192,38,0,0,0,0,0,12,2009,8,4,451,32,16048,2648.0,49920,2648.0,1142612.0
708,709,60,3,65.0,9018,1,0,3,0,4,0,8,2,2,0,5,7,5,2007,2007,3,1,12,13,2,0.0,2,4,2,2,3,0,5,0.0,5,0.0,728.0,728.0,1,0,1,4,728,728,0,1456,0.0,0.0,2,1,3,1,2,8,6,1,2,1,2007.0,0,2.0,400.0,4,4,2,100,24,0,0,0,0,0,7,2007,6,5,675,117,14049,1456.0,63126,1456.0,0.0
709,710,20,3,69.30579531442663,7162,1,0,3,0,4,0,19,2,2,0,2,5,7,1966,1966,1,1,6,6,0,41.0,3,4,2,3,3,3,5,0.0,5,0.0,876.0,876.0,1,4,1,4,904,0,0,904,0.0,0.0,1,0,3,1,3,6,6,0,2,1,1966.0,2,1.0,408.0,4,4,2,0,0,0,0,0,0,0,12,2008,8,0,1995,49,9830,2628.0,35810,876.0,0.0
710,711,30,3,56.0,4130,1,0,3,0,4,0,3,2,2,0,2,3,6,1935,2003,1,1,12,13,2,0.0,2,4,1,3,3,3,5,0.0,5,0.0,270.0,270.0,1,2,1,4,729,0,0,729,0.0,0.0,1,0,2,1,3,5,1,0,2,1,1978.1134057971014,2,0.0,0.0,4,4,0,0,0,0,0,0,0,0,7,2008,8,4,1889,84,5805,810.0,12390,0.0,0.0
711,712,50,0,66.0,8712,1,3,1,0,4,1,9,2,2,0,0,4,7,1900,1950,1,1,8,8,2,0.0,3,4,4,3,3,2,5,0.0,5,0.0,859.0,859.0,1,2,1,4,859,319,0,1178,0.0,0.0,1,0,2,1,3,7,6,0,2,5,1964.0,1,1.0,384.0,4,4,0,68,0,98,0,0,0,0,1,2010,8,0,231,123,7600,2577.0,34848,859.0,0.0
712,713,120,3,40.0,4671,1,0,1,0,4,0,22,2,2,4,2,8,5,1988,1989,1,1,6,6,2,0.0,2,4,2,2,3,2,2,767.0,5,0.0,461.0,1228.0,1,2,1,4,1228,0,0,1228,1.0,0.0,2,0,2,1,2,5,6,1,2,1,1988.0,0,2.0,472.0,4,4,2,168,120,0,0,0,0,0,10,2008,8,4,309,67,15904,2456.0,37368,2456.0,941876.0
713,714,190,3,60.0,9873,1,3,3,0,4,0,3,6,2,1,2,4,5,1970,1970,1,1,6,6,1,160.0,3,4,1,3,3,0,0,789.0,5,0.0,171.0,960.0,2,4,0,4,960,0,0,960,1.0,0.0,1,0,3,1,3,6,6,0,2,5,1970.0,2,2.0,576.0,4,4,2,0,288,0,0,0,0,0,5,2006,8,4,2048,85,7880,2880.0,39492,1920.0,757440.0
714,715,60,3,69.30579531442663,13517,1,0,3,0,1,0,19,5,2,0,5,6,8,1976,2005,1,1,6,10,1,289.0,2,4,1,3,3,3,2,533.0,5,0.0,192.0,725.0,1,0,1,4,725,754,0,1479,0.0,0.0,2,1,3,1,2,6,6,0,2,1,1976.0,1,2.0,475.0,4,4,2,0,44,0,0,0,0,0,3,2010,8,4,711,50,11856,2175.0,81102,1450.0,788307.0
715,716,20,3,78.0,10140,1,3,3,0,4,0,14,2,2,0,2,6,5,1974,1974,3,1,6,6,1,174.0,3,4,1,2,3,3,5,0.0,5,0.0,1064.0,1064.0,1,4,1,4,1350,0,0,1350,0.0,0.0,2,0,3,1,3,7,6,1,4,1,1974.0,1,2.0,478.0,4,4,2,0,0,0,0,0,0,0,8,2009,8,4,502,21,11844,2128.0,60840,2128.0,0.0
716,717,70,4,60.0,10800,1,3,0,0,4,0,17,2,2,0,5,7,8,1890,1998,1,1,13,13,2,0.0,3,2,0,3,3,3,5,0.0,5,0.0,718.0,718.0,1,0,1,4,1576,978,0,2554,0.0,0.0,1,1,3,1,3,8,6,0,2,5,1996.0,2,2.0,704.0,4,4,1,0,48,143,0,0,0,0,7,2007,8,4,1754,40,13230,2154.0,75600,1436.0,0.0
717,718,20,3,80.0,10000,1,3,3,0,4,0,14,2,2,0,2,5,6,1973,2000,1,1,6,6,2,0.0,3,4,1,2,3,3,1,1084.0,5,0.0,92.0,1176.0,1,2,1,4,1178,0,0,1178,0.0,1.0,1,1,3,1,2,5,6,1,1,1,1973.0,2,2.0,439.0,4,4,2,224,0,0,0,0,0,0,11,2008,8,4,232,20,9865,2352.0,50000,2352.0,1276952.0
718,719,60,3,96.0,10542,1,3,3,0,4,0,15,2,2,0,5,7,5,1993,1994,3,1,13,7,1,651.0,2,4,2,2,3,1,2,1173.0,5,0.0,138.0,1311.0,1,0,1,4,1325,1093,0,2418,1.0,0.0,2,1,3,1,2,9,6,1,4,1,1993.0,1,3.0,983.0,4,4,2,250,154,216,0,0,0,0,8,2008,8,4,1701,26,13951,2622.0,73794,3933.0,2836314.0
719,720,20,3,69.0,9920,1,0,3,0,4,0,5,2,2,0,2,5,6,1969,1969,1,1,6,10,2,0.0,3,4,1,2,3,1,0,523.0,5,0.0,448.0,971.0,1,4,1,4,971,0,0,971,0.0,0.0,1,1,3,1,3,5,6,1,3,1,1969.0,2,1.0,300.0,4,4,2,0,0,0,0,0,0,0,5,2006,8,4,2058,95,9845,1942.0,49600,971.0,507833.0
720,721,120,3,69.30579531442663,6563,1,0,2,0,1,1,22,2,2,0,2,8,5,1985,1985,1,1,6,6,2,0.0,2,4,2,2,3,1,2,1148.0,5,0.0,594.0,1742.0,1,4,1,4,1742,0,0,1742,1.0,0.0,2,0,2,1,2,5,6,1,4,1,1985.0,1,2.0,564.0,4,4,2,114,28,234,0,0,0,0,12,2006,8,4,1175,67,15880,3484.0,52504,3484.0,1999816.0
721,722,120,4,69.30579531442663,4426,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,12,13,1,169.0,2,4,2,2,3,0,2,662.0,5,0.0,186.0,848.0,1,0,1,4,848,0,0,848,1.0,0.0,1,0,1,1,2,3,6,0,2,1,2004.0,1,2.0,420.0,4,4,2,160,0,0,0,0,0,0,5,2010,8,4,1946,96,12024,1696.0,26556,1696.0,561376.0
722,723,20,3,70.0,8120,1,3,3,0,4,0,12,2,2,0,2,4,7,1970,1970,1,1,8,8,2,0.0,3,2,1,3,3,3,0,191.0,5,0.0,673.0,864.0,1,0,1,4,864,0,0,864,0.0,0.0,1,0,3,1,3,5,6,0,2,5,1994.0,2,2.0,463.0,4,4,2,0,0,0,0,0,0,0,7,2009,8,4,1954,13,7880,2592.0,32480,1728.0,165024.0
